,customers_id,recêncy,first_purchase,frequency,amount
781,14230,370,4011,11,30.0
782,14240,1827,4011,6,216.66666666666666
783,14270,2923,4010,3,30.0
784,14280,1507,1507,1,25.0
785,14310,1,4010,13,388.46153846153845
786,14320,4010,4010,1,50.0
787,14330,1287,1287,1,150.0
788,14370,542,3633,8,25.625
789,14380,13,3288,6,75.0
790,14390,2577,2577,1,15.0
791,14410,2197,3690,8,63.75
792,14430,14,3655,11,38.18181818181818
793,14440,13,4006,12,53.61333333333334
794,14450,374,4005,11,49.09090909090909
795,14470,2192,4005,6,41.666666666666664
796,14490,2192,4005,4,21.25
797,14500,4005,4005,1,35.0
798,14510,4005,4005,1,50.0
799,14520,1568,4004,9,35.55555555555556
800,14540,1,4004,12,173.5
801,14570,37,4003,12,101.66666666666667
802,14580,3,3689,11,304.54545454545456
803,14590,1,3653,11,87.72727272727273
804,14600,3335,4003,3,16.666666666666668
805,14610,3288,3653,2,150.0
806,14630,750,3689,3,106.66666666666667
807,14640,573,3664,11,281.8181818181818
808,14650,330,3800,11,64.0909090909091
809,14670,4000,4000,1,76.0
810,14680,3653,4000,2,20.0
811,14690,3783,4000,2,152.45
812,14700,731,4000,6,106.66666666666667
813,14710,3810,3999,2,27.5
814,14720,798,3998,5,28.0
815,14740,3998,3998,1,50.0
816,14750,604,3997,8,28.125
817,14760,3349,3997,3,13.333333333333334
818,14770,798,3997,11,19.09090909090909
819,14780,3362,3997,2,30.0
820,14800,8,3993,11,130.9090909090909
821,14810,2923,3993,4,52.5
822,14830,3991,3991,1,10.0
823,14840,3989,3989,1,25.0
824,14890,688,3979,10,29.5
825,14900,2923,2923,1,100.0
826,14950,2822,3804,9,61.111111111111114
827,14970,3320,3320,1,30.0
828,14980,3185,3939,3,46.666666666666664
829,14990,1892,3912,3,31.666666666666668
830,15010,370,3912,10,59.0
831,15020,1540,3912,13,36.92307692307692
832,15030,2053,3912,6,36.666666666666664
833,15040,3185,3912,2,30.0
834,15050,1520,3912,8,50.0
835,15060,3691,3909,2,12.5
836,15070,3909,3909,1,15.0
837,15080,3909,3909,1,20.0
838,15090,3653,3909,2,45.0
839,15100,1115,3909,2,55.0
840,15110,8,3909,11,34.09090909090909
841,15140,1275,3909,11,20.90909090909091
842,15160,65,3909,22,29.09090909090909
843,15170,34,3909,12,28.333333333333332
844,15180,34,3909,13,196.15384615384616
845,15190,3288,3909,2,30.0
846,15200,1392,3909,3,16.666666666666668
847,15210,1211,3909,12,20.416666666666668
848,15220,3909,3909,1,30.0
849,15230,1939,3909,12,28.333333333333332
850,15240,265,3909,10,18.5
851,15260,239,3909,2,100.0
852,15270,3731,3909,2,15.0
853,15280,1469,3909,5,54.0
854,15290,15,3909,12,13.333333333333334
855,15300,248,3909,3,25.0
856,15310,1478,3909,10,23.1
857,15320,122,3909,8,15.0
858,15330,279,3909,17,80.88235294117646
859,15340,3710,3909,2,25.0
860,15350,3720,3908,2,50.0
861,15360,2767,3908,5,40.0
862,15370,3087,3908,3,18.333333333333332
863,15380,3577,3908,3,18.333333333333332
864,15390,3908,3908,1,30.0
865,15400,3908,3908,1,15.0
866,15410,3908,3908,1,400.0
867,15440,373,3908,4,125.0
868,15450,3293,3908,3,66.66666666666667
869,15460,3349,3908,2,22.5
870,15470,3908,3908,1,50.0
871,15480,3577,3908,2,100.0
872,15510,3625,3908,2,22.5
873,15520,335,3908,13,41.15384615384615
874,15530,787,3908,11,70.9090909090909
875,15540,3150,3908,2,40.0
876,15550,1540,3908,7,19.285714285714285
877,15570,69,3908,2,27.5
878,15580,2480,3908,8,28.125
879,15590,1535,3908,8,63.75
880,15600,295,3908,10,105.5
881,15610,343,3908,11,56.36363636363637
882,15620,1380,3908,4,35.0
883,15630,3908,3908,1,15.0
884,15640,3012,3908,2,30.0
885,15660,3908,3908,1,50.0
886,15670,3710,3908,2,50.0
887,15680,3292,3908,3,30.0
888,15690,3017,3908,8,37.5
889,15710,3908,3908,1,15.0
890,15720,8,3908,17,30.0
891,15730,3261,3908,2,30.0
892,15750,1317,3907,8,8.5
893,15760,3288,3907,2,40.0
894,15770,3731,3907,2,30.0
895,15790,3907,3907,1,30.0
896,15800,402,3907,6,45.0
897,15810,3907,3907,1,15.0
898,15820,3178,3907,2,27.5
899,15840,2481,3907,5,64.0
900,15850,798,3907,2,30.0
901,15870,31,3907,6,31.666666666666668
902,15880,267,3907,4,16.25
903,15890,436,3907,7,107.14285714285714
904,15900,3907,3907,1,30.0
905,15910,1470,3907,5,91.0
906,15930,343,3907,9,42.22222222222222
907,15940,3186,3907,2,30.0
908,15950,3907,3907,1,50.0
909,15970,1491,3907,5,23.0
910,15980,1,3907,15,236.66666666666666
911,15990,1497,3907,7,108.57142857142857
912,16000,3907,3907,1,15.0
913,16020,122,3907,7,32.142857142857146
914,16030,3907,3907,1,30.0
915,16040,1107,3907,7,25.0
916,16050,3907,3907,1,15.0
917,16070,251,3907,12,36.666666666666664
918,16080,731,3907,11,33.63636363636363
919,16090,1,3907,5,113.0
920,16110,3570,3907,2,40.0
921,16120,643,3907,11,32.72727272727273
922,16130,3907,3907,1,50.0
923,16140,2072,3907,2,40.0
924,16150,3907,3907,1,15.0
925,16160,3172,3907,3,30.0
926,16170,170,3907,13,43.46153846153846
927,16190,374,3907,9,84.44444444444444
928,16210,15,3907,16,30.625
929,16220,3907,3907,1,50.0
930,16230,3131,3907,2,12.5
931,16240,290,3907,11,136.36363636363637
932,16250,3906,3906,1,15.0
933,16260,3906,3906,1,8.0
934,16270,1149,3906,8,118.75
935,16280,339,3906,12,123.33333333333333
936,16290,628,3906,9,133.33333333333334
937,16300,1398,3906,3,18.333333333333332
938,16310,3166,3906,2,100.0
939,16320,3906,3906,1,15.0
940,16330,3906,3906,1,15.0
941,16340,23,3906,10,28.5
942,16350,2934,3906,2,17.5
943,16360,1829,3906,6,43.333333333333336
944,16370,3730,3906,2,27.5
945,16380,1735,3906,3,26.666666666666668
946,16390,512,3906,3,43.333333333333336
947,16400,2822,3906,4,55.0
948,16410,1210,3906,6,53.333333333333336
949,16420,1401,3906,8,41.25
950,16430,3349,3906,3,18.333333333333332
951,16440,3611,3906,2,30.0
952,16450,244,3906,14,17.857142857142858
953,16460,3349,3906,3,50.0
954,16470,3906,3906,1,30.0
955,16480,1022,3906,6,30.0
956,16490,3906,3906,1,15.0
957,16500,290,3906,12,80.41666666666667
958,16510,731,3906,4,22.5
959,16520,1,3906,10,30.0
960,16530,108,3906,12,44.166666666666664
961,16550,3689,3906,2,15.0
962,16560,3341,3906,3,15.0
963,16570,3906,3906,1,15.0
964,16580,1115,3906,3,30.0
965,16590,1378,3906,2,30.0
966,16600,3122,3906,4,25.0
967,16610,3288,3906,3,30.0
968,16620,437,3906,13,68.84615384615384
969,16640,34,3906,10,66.5
970,16650,1563,3906,7,71.42857142857143
971,16660,573,3906,11,7.2727272727272725
972,16670,2207,3906,5,24.0
973,16680,2977,3906,5,30.0
974,16690,209,3906,4,47.5
975,16700,1,3906,7,53.57142857142857
976,16710,3906,3906,1,15.0
977,16720,2072,3906,4,40.0
978,16730,1462,3906,8,40.75
979,16740,2879,3906,3,133.33333333333334
980,16760,3906,3906,1,10.0
981,16770,3906,3906,1,15.0
982,16780,3906,3906,1,30.0
983,16790,3906,3906,1,15.0
984,16800,2253,3906,8,13.125
985,16830,2211,3906,4,50.0
986,16840,295,3906,8,42.5
987,16850,3691,3906,2,22.5
988,16860,546,3906,10,18.0
989,16870,3906,3906,1,15.0
990,16880,2963,3906,4,33.75
991,16890,23,3906,12,54.166666666666664
992,16900,286,3906,10,20.5
993,16910,1049,3906,4,30.0
994,16930,3166,3905,3,25.0
995,16940,3730,3905,2,15.0
996,16950,3698,3905,2,15.0
997,16960,3905,3905,1,30.0
998,16970,618,3905,4,26.25
999,16980,3730,3905,2,22.5
1000,16990,3577,3905,2,22.5
1001,17000,21,3905,6,16.666666666666668
1002,17010,101,3905,14,196.42857142857142
1003,17020,399,3905,16,80.9375
1004,17030,2616,3905,4,22.5
1005,17050,2121,3905,7,15.0
1006,17060,3124,3905,3,26.666666666666668
1007,17070,92,3905,18,23.61111111111111
1008,17080,3263,3905,3,36.666666666666664
1009,17100,3905,3905,1,15.0
1010,17110,3185,3905,2,17.5
1011,17130,3905,3905,1,29.97
1012,17140,2,3905,19,60.526315789473685
1013,17150,3905,3905,1,75.0
1014,17160,3905,3905,1,1807.0
1015,17170,62,3905,11,79.0909090909091
1016,17190,3905,3905,1,15.0
1017,17200,1120,3905,3,11.666666666666666
1018,17230,731,3905,8,68.125
1019,17240,3731,3905,2,15.0
1020,17250,966,3905,11,45.45454545454545
1021,17260,259,3905,11,26.363636363636363
1022,17270,909,3905,9,44.44444444444444
1023,17290,105,3905,15,130.0
1024,17300,2998,3905,2,30.0
1025,17310,1750,3905,3,16.666666666666668
1026,17320,2,3905,10,34.0
1027,17330,2311,3905,5,24.0
1028,17350,3905,3905,1,50.0
1029,17360,63,3905,3,50.0
1030,17370,3905,3905,1,30.0
1031,17390,3905,3905,1,30.0
1032,17410,1750,3905,5,40.0
1033,17420,1486,3905,8,44.375
1034,17430,3902,3902,1,30.0
1035,17490,3902,3902,1,30.0
1036,17520,2200,2200,1,20.0
1037,17630,374,3902,7,42.857142857142854
1038,17640,2054,3902,3,10.0
1039,17670,3902,3902,1,30.0
1040,17680,3902,3902,1,15.0
1041,17690,2,3902,6,93.33333333333333
1042,17700,213,3902,7,27.857142857142858
1043,17710,2486,3902,6,10.0
1044,17720,3902,3902,1,30.0
1045,17730,1044,3902,4,27.5
1046,17740,3691,3902,2,15.0
1047,17770,337,3902,18,17.944444444444443
1048,17810,3731,3902,2,50.0
1049,17820,1163,3902,5,26.0
1050,17840,63,3902,4,27.5
1051,17870,3902,3902,1,15.0
1052,17900,2570,3902,4,20.0
1053,17920,143,3902,11,15.454545454545455
1054,17930,1843,3902,15,24.979333333333333
1055,17940,324,3902,9,20.0
1056,17950,3288,3902,3,25.0
1057,17960,3902,3902,1,30.0
1058,17970,31,3902,11,79.0909090909091
1059,17990,3902,3902,1,30.0
1060,18000,2263,3902,2,15.0
1061,18010,3902,3902,1,50.0
1062,18050,367,3902,6,20.833333333333332
1063,18060,2403,3902,4,42.5
1064,18070,2557,3902,2,47.5
1065,18080,1568,3902,8,93.75
1066,18090,1120,3902,3,63.333333333333336
1067,18100,3352,3902,5,30.0
1068,18110,3034,3902,4,20.0
1069,18120,1099,3902,3,53.333333333333336
1070,18130,1267,3902,7,27.857142857142858
1071,18140,211,3902,11,29.545454545454547
1072,18160,825,3902,7,11.428571428571429
1073,18180,427,3902,5,68.0
1074,18240,1192,3901,13,42.69230769230769
1075,18250,1036,3901,9,89.44444444444444
1076,18280,366,3901,10,22.0
1077,18310,343,3901,11,53.63636363636363
1078,18320,1378,3901,6,37.5
1079,18350,1563,3901,5,28.0
1080,18370,1491,3901,4,37.5
1081,18380,2557,3901,5,90.0
1082,18410,3898,3898,1,30.0
1083,18420,77,3893,3,28.333333333333332
1084,18430,2821,3893,5,22.0
1085,18440,3340,3893,3,18.333333333333332
1086,18450,2949,3893,2,45.0
1087,18460,3720,3893,2,15.0
1088,18470,3341,3893,2,30.0
1089,18480,3893,3893,1,20.0
1090,18490,3571,3893,2,30.0
1091,18500,1394,3893,4,40.0
1092,18530,3893,3893,1,30.0
1093,18540,3893,3893,1,50.0
1094,18560,30,3893,7,61.42857142857143
1095,18570,342,3893,13,119.23076923076923
1096,18600,3288,3893,2,55.0
1097,18610,2640,3893,5,40.0
1098,18620,367,3893,10,28.5
1099,18630,3720,3893,2,50.0
1100,18640,374,3893,10,152.0
1101,18650,24,3893,6,50.0
1102,18660,44,3893,4,35.0
1103,18670,1394,3893,5,28.0
1104,18690,3738,3893,2,17.5
1105,18700,3709,3893,2,15.0
1106,18710,2,3893,7,30.0
1107,18720,91,3893,8,28.125
1108,18740,422,3893,6,54.166666666666664
1109,18760,587,3893,8,55.625
1110,18770,366,3893,3,73.33333333333333
1111,18790,280,3893,13,123.07692307692308
1112,18810,37,3893,14,79.28571428571429
1113,18820,1988,3893,7,6.142857142857143
1114,18830,3893,3893,1,15.0
1115,18850,3893,3893,1,15.0
1116,18860,1096,3893,4,37.5
1117,18870,3272,3893,4,87.5
1118,18880,2759,3893,3,25.0
1119,18890,3893,3893,1,15.0
1120,18900,2261,3893,11,30.454545454545453
1121,18910,3892,3892,1,30.0
1122,18920,1,3892,11,38.18181818181818
1123,18930,3892,3892,1,30.0
1124,18940,62,3892,20,28.0
1125,18960,2204,3892,5,21.0
1126,18970,2086,3892,5,32.0
1127,18980,560,3892,12,32.5
1128,18990,3892,3892,1,14.94
1129,19000,3892,3892,1,55.0
1130,19010,79,3892,11,76.81818181818181
1131,19020,1542,3892,4,30.0
1132,19090,1832,3858,4,32.5
1133,19100,787,3888,3,25.0
1134,19130,3886,3886,1,15.0
1135,19140,3874,3874,1,30.0
1136,19150,63,3874,10,43.5
1137,19160,3874,3874,1,15.0
1138,19170,3874,3874,1,30.0
1139,19180,98,3874,7,35.714285714285715
1140,19190,1322,3874,3,193.33333333333334
1141,19200,3731,3874,2,15.0
1142,19210,77,3874,5,66.0
1143,19220,3288,3874,2,40.0
1144,19230,598,3874,14,27.142857142857142
1145,19250,52,3874,5,21.0
1146,19260,3874,3874,1,15.0
1147,19270,105,3874,20,28.5
1148,19290,290,3874,8,21.875
1149,19300,3052,3874,5,16.0
1150,19310,2739,3874,5,36.0
1151,19320,3698,3874,2,10.0
1152,19330,3874,3874,1,15.0
1153,19340,1261,3874,14,31.071428571428573
1154,19350,30,3874,11,24.545454545454547
1155,19360,3731,3873,2,27.5
1156,19390,2492,3873,2,20.0
1157,19400,3026,3873,4,50.0
1158,19410,1359,3873,8,21.875
1159,19430,50,3873,14,30.0
1160,19440,731,3873,2,20.0
1161,19470,583,3538,8,106.25
1162,19480,115,3664,11,50.90909090909091
1163,19520,3858,3858,1,50.0
1164,19530,3288,3858,2,125.0
1165,19540,57,3858,13,145.76923076923077
1166,19550,3858,3858,1,30.0
1167,19560,1899,3858,3,33.333333333333336
1168,19570,2270,3858,4,92.5
1169,19580,3216,3858,2,40.0
1170,19590,3858,3858,1,10.0
1171,19600,289,3858,6,30.0
1172,19610,3858,3858,1,15.0
1173,19620,1715,3858,9,38.333333333333336
1174,19630,587,3858,9,34.44444444444444
1175,19640,1317,3858,11,54.54545454545455
1176,19650,3858,3858,1,50.0
1177,19670,560,3857,5,52.0
1178,19680,541,3857,8,67.5
1179,19690,98,3800,5,96.0
1180,19700,87,3852,11,122.72727272727273
1181,19710,3125,3852,2,22.5
1182,19720,2303,3852,3,16.666666666666668
1183,19730,1549,3852,8,25.625
1184,19770,3080,3850,2,100.0
1185,19850,343,3625,5,30.0
1186,19880,1115,3698,5,48.0
1187,19900,2053,3844,2,60.489999999999995
1188,19910,3844,3844,1,15.24
1189,19940,3844,3844,1,60.98
1190,19950,300,2858,6,15.833333333333334
1191,19960,3844,3844,1,24.0
1192,19970,3017,3017,1,30.0
1193,19980,3842,3842,1,20.0
1194,19990,3842,3842,1,50.0
1195,20000,805,3842,6,22.5
1196,20020,30,3839,11,23.636363636363637
1197,20030,13,3839,9,100.0
1198,20040,1932,3839,6,59.166666666666664
1199,20110,2366,3835,4,28.75
1200,20120,415,415,1,30.0
1201,20140,2802,3835,5,60.0
1202,20170,279,3538,10,163.5
1203,20190,1163,3586,8,31.25
1204,20200,3,3830,10,1010.0
1205,20210,814,3829,7,66.42857142857143
1206,20220,322,3828,8,98.75
1207,20240,176,3825,11,13.636363636363637
1208,20250,3818,3818,1,90.0
1209,20260,2,3818,10,17.5
1210,20280,3817,3817,1,60.0
1211,20290,58,3464,9,67.77777777777777
1212,20320,2933,2933,1,30.0
1213,20340,1,3810,6,45.0
1214,20350,3184,3810,2,30.0
1215,20360,79,3808,9,52.22222222222222
1216,20370,3808,3808,1,20.0
1217,20390,1486,3808,10,20.5
1218,20400,1055,3807,2,100.0
1219,20410,2009,3801,6,100.0
1220,20420,3800,3800,1,30.0
1221,20430,3328,3800,2,15.0
1222,20440,3787,3787,1,30.0
1223,20450,147,3787,8,26.25
1224,20460,205,3786,11,50.0
1225,20470,3786,3786,1,50.0
1226,20480,1514,3783,8,18.75
1227,20490,2724,3779,3,50.0
1228,20500,1462,3779,6,15.0
1229,20510,22,3776,13,27.692307692307693
1230,20520,24,3776,11,81.81818181818181
1231,20530,3341,3774,2,22.62
1232,20540,633,3773,10,54.0
1233,20550,15,3773,7,39.32
1234,20560,2942,3761,3,100.0
1235,20570,1,3761,12,70.41666666666667
1236,20580,3761,3761,1,50.0
1237,20600,1435,2065,2,35.0
1238,20620,1647,3752,5,32.0
1239,20630,3751,3751,1,15.0
1240,20640,87,3748,3,20.0
1241,20650,1806,2731,4,65.0
1242,20670,3657,3748,2,50.0
1243,20690,2927,3745,2,40.0
1244,20700,3019,3720,3,116.66666666666667
1245,20810,2192,3657,4,362.5
1246,20910,1837,1837,1,15.0
1247,20970,1633,2053,2,45.0
1248,20980,1680,3669,6,30.0
1249,21150,1738,2059,2,10.0
1250,21200,37,2194,7,95.71428571428571
1251,21260,57,3669,11,26.363636363636363
1252,21350,2058,2058,1,30.0
1253,21510,65,2072,10,29.0
1254,21590,2072,2072,1,40.0
1255,21670,1834,2333,4,32.5
1256,21770,1096,3288,6,135.0
1257,22240,3349,3656,2,37.5
1258,22310,1802,3577,4,35.0
1259,22340,1722,2065,2,22.5
1260,22500,1444,3657,7,78.57142857142857
1261,22720,3220,3220,1,200.0
1262,22730,2032,2032,1,30.0
1263,22990,163,163,1,5.0
1264,23010,1,3657,11,51.36363636363637
1265,23130,1,3288,10,30.0
1266,23210,2100,3288,6,150.0
1267,23260,1661,3250,5,58.0
1268,23270,41,1115,4,26.25
1269,23530,177,3678,15,55.666666666666664
1270,23790,2612,3544,4,35.0
1271,23820,1884,3669,6,29.166666666666668
1272,24060,2612,3653,3,28.333333333333332
1273,24100,2923,2923,1,15.0
1274,24140,1477,2072,2,17.5
1275,24260,401,3513,14,107.85714285714286
1276,24320,2004,2366,2,35.0
1277,24440,1619,2366,3,31.666666666666668
1278,24680,15,3691,14,31.071428571428573
1279,24720,2927,3288,2,50.0
1280,24760,815,3667,6,35.833333333333336
1281,24880,2373,2373,1,20.0
1282,24980,2443,3689,7,30.0
1283,25130,762,2022,4,20.0
1284,25220,1681,3288,3,100.0
1285,25250,15,3513,19,54.73684210526316
1286,25270,44,2053,6,104.16666666666667
1287,25280,3352,3689,2,30.0
1288,25300,190,2941,7,35.0
1289,25370,231,3005,8,68.75
1290,25490,3571,3678,2,22.5
1291,25510,370,3667,6,35.833333333333336
1292,25560,2415,3288,4,62.5
1293,25610,3034,3656,3,76.66666666666667
1294,25680,104,3669,11,95.45454545454545
1295,25760,8,3656,11,42.72727272727273
1296,25770,1392,3656,4,16.0
1297,25880,34,2241,7,25.714285714285715
1298,25920,52,2211,7,31.428571428571427
1299,25950,227,2366,4,27.5
1300,25960,2072,2072,1,50.0
1301,25980,366,3664,11,263.6363636363636
1302,26130,104,3689,13,31.153846153846153
1303,26170,3288,3678,2,125.0
1304,26310,293,3534,10,88.0
1305,26400,2044,2044,1,15.0
1306,26410,343,3363,9,93.33333333333333
1307,26550,3571,3691,2,27.5
1308,26730,2550,3288,5,48.0
1309,26800,293,3381,10,49.0
1310,26890,1673,2074,2,45.0
1311,27050,9,2989,10,76.5
1312,27060,13,2317,5,49.0
1313,27120,3184,3678,3,86.66666666666667
1314,27130,3691,3691,1,7.0
1315,27180,3349,3689,2,27.5
1316,27240,464,3577,10,49.0
1317,27250,2058,2058,1,20.0
1318,27270,265,2360,6,30.0
1319,27280,342,3288,12,29.166666666666668
1320,27370,59,3689,11,49.54545454545455
1321,27380,1892,2303,2,22.5
1322,27540,962,2366,5,32.0
1323,27550,2053,2053,1,40.0
1324,27590,3288,3689,2,300.0
1325,27730,1394,2025,3,60.0
1326,27810,3012,3657,2,150.0
1327,27970,59,2058,6,54.166666666666664
1328,28000,1267,3691,7,27.857142857142858
1329,28070,2228,3678,5,33.0
1330,28150,2065,2065,1,25.0
1331,28210,1,2065,6,29.166666666666668
1332,28260,609,3288,5,32.0
1333,28360,793,1899,4,30.0
1334,28620,79,3689,16,61.875
1335,29000,269,2038,3,36.666666666666664
1336,29040,196,2333,3,26.666666666666668
1337,29130,2192,3250,4,35.0
1338,29190,2786,2786,1,30.0
1339,29200,1381,2786,3,30.0
1340,29270,2786,2786,1,20.0
1341,29310,2200,2786,2,100.0
1342,29330,2786,2786,1,20.0
1343,29350,269,3110,8,61.25
1344,29380,92,2786,5,32.0
1345,29400,3288,3288,1,30.0
1346,29410,269,3110,6,30.0
1347,29420,269,3110,4,20.0
1348,29440,1661,2786,3,70.0
1349,29480,211,3288,8,53.75
1350,29640,2072,3288,2,30.0
1351,29760,1717,2081,4,42.5
1352,29810,1491,2079,2,10.0
1353,29980,45,3653,6,175.0
1354,30180,3324,3324,1,100.0
1355,30260,3362,3362,1,50.0
1356,30530,2954,2954,1,15.0
1357,30610,1,2934,9,116.66666666666667
1358,30820,182,2984,8,68.75
1359,30920,3653,3653,1,40.0
1360,30960,3313,3313,1,10.0
1361,31050,213,2963,12,97.08333333333333
1362,31130,3328,3328,1,30.0
1363,31180,2368,2368,1,30.0
1364,31210,1470,3288,3,166.66666666666666
1365,31250,2053,2053,1,50.0
1366,31360,3360,3360,1,75.0
1367,31500,1766,2053,2,32.5
1368,31600,1385,3360,2,22.5
1369,31620,3577,3577,1,15.0
1370,31680,1871,3331,5,40.0
1371,31760,2533,3362,6,22.5
1372,31870,3513,3513,1,1000.0
1373,31910,52,3318,8,18.125
1374,31940,1,3320,10,30.0
1375,32030,1399,2956,6,36.666666666666664
1376,32050,2256,2970,4,88.75
1377,32120,3331,3331,1,50.0
1378,32220,3689,3689,1,200.0
1379,32270,1183,2065,3,21.666666666666668
1380,32320,3360,3360,1,50.0
1381,32330,3363,3363,1,30.0
1382,32400,1836,3362,4,55.0
1383,32430,3331,3331,1,75.0
1384,32560,3326,3326,1,50.0
1385,32740,2241,3577,4,27.5
1386,32800,1,3577,10,690.0
1387,32880,62,3577,9,98.33333333333333
1388,32920,216,3577,14,101.78571428571429
1389,33090,9,2970,9,43.888888888888886
1390,33140,239,3361,4,93.75
1391,33190,2977,3362,2,50.0
1392,33220,3,3306,9,34.44444444444444
1393,33290,1120,3292,4,150.0
1394,33300,2633,2633,1,16.0
1395,33310,3577,3577,1,30.0
1396,33690,395,3689,7,46.42857142857143
1397,33740,3040,3334,2,15.0
1398,33790,1827,3689,6,135.0
1399,33830,3335,3335,1,30.0
1400,33850,269,3310,3,50.0
1401,34030,92,3349,15,21.333333333333332
1402,34060,1855,3331,3,28.333333333333332
1403,34080,2970,3335,2,35.0
1404,34090,6,3349,9,25.0
1405,34130,2933,3288,2,55.0
1406,34240,3,3300,9,110.0
1407,34250,1371,3577,12,76.25
1408,34260,1077,3689,4,13.75
1409,34290,562,3335,9,37.77777777777778
1410,34300,3328,3328,1,50.0
1411,34310,2065,2065,1,20.0
1412,34330,3,3328,8,52.5
1413,34340,933,3326,3,45.0
1414,34500,90,1203,5,600.0
1415,34520,3678,3678,1,150.0
1416,34600,2991,3271,2,30.0
1417,34670,1387,3328,2,22.5
1418,34700,1399,3288,2,35.0
1419,34720,2459,3293,3,60.0
1420,34750,2211,3689,6,45.833333333333336
1421,34790,290,3360,10,32.5
1422,34840,2,548,2,20.0
1423,34860,2235,3585,6,33.333333333333336
1424,34870,1750,3500,3,21.666666666666668
1425,34970,3250,3250,1,50.0
1426,35030,3667,3667,1,30.0
1427,35100,248,3464,9,90.0
1428,35170,2074,2074,1,20.0
1429,35220,2968,3362,4,30.0
1430,35270,2926,3349,2,30.0
1431,35310,835,3570,6,45.0
1432,35370,1969,3305,2,25.0
1433,35380,2194,2971,3,36.666666666666664
1434,35460,1,2961,9,211.11111111111111
1435,35550,1301,3306,2,25.0
1436,35670,1100,2963,2,22.5
1437,35810,3335,3335,1,30.0
1438,35870,34,3331,5,30.0
1439,35880,3328,3328,1,15.0
1440,35900,1,3678,13,63.84615384615385
1441,36020,2072,2072,1,30.0
1442,36130,2086,2086,1,70.0
1443,36150,2,3653,9,100.0
1444,36220,408,2360,4,20.0
1445,36280,2708,3288,3,483.3333333333333
1446,36310,1832,2065,2,45.0
1447,36350,1476,2024,2,32.5
1448,36360,1,2214,7,37.142857142857146
1449,36500,3,1431,6,43.333333333333336
1450,36540,1750,2065,2,15.0
1451,36740,1843,2366,2,30.0
1452,36770,28,765,3,70.0
1453,36810,3678,3678,1,30.0
1454,36840,3,3678,11,62.27272727272727
1455,37040,13,3288,12,366.6666666666667
1456,37110,1984,1984,1,15.0
